50051875,CHEERS CUT,QUEENS,13620,ROOSEVELT AVE,11354,7188887818,Chicken
50000392,CHEERS THAI RESTAURANT,BROOKLYN,568,METROPOLITAN AVE,11211,7185994311,Thai
50015643,CHEESE GRILLE,MANHATTAN,188,ALLEN ST,10002,2124609383,Sandwiches/Salads/Mixed Buffet
50054369,CHEESEBOAT,BROOKLYN,80,BERRY ST,11249,9292958401,Eastern European
40949604,CHEESY PIZZA,MANHATTAN,2640,BROADWAY,10025,2126625223,Pizza
41721590,CHEETAHS GENTLEMENS CLUB & RESTAURANT,MANHATTAN,252,WEST   43 STREET,10036,2128199300,American
50044804,CHEF 28,MANHATTAN,29,E 28TH ST,10016,2126851525,Chinese/Japanese
41297789,CHEF ANDREA,BROOKLYN,7312,13 AVENUE,11228,7187654203,Italian
50045012,CHEF EDDIE G'S,MANHATTAN,1664,PARK AVE,10035,6465246769,Tapas
40763888,CHEF HO'S,MANHATTAN,1720,2 AVENUE,10128,2123489444,Chinese
50015617,CHEF HONG,STATEN ISLAND,7226,AMBOY RD,10307,7182270100,Chinese
41703703,CHEF KING CHINESE RESTAURANT,BRONX,1075,ALLERTON AVENUE,10469,7185191119,Chinese
50043964,CHEF MOM GRILL BAKERY,QUEENS,20520,JAMAICA AVE,11423,7184652433,Caribbean
50039294,CHEF QUANG GUYANESE CHINESE EXPRESS,BROOKLYN,3360,ATLANTIC AVE,11208,3473053470,Caribbean
41162067,CHEF YU / AZUKI,MANHATTAN,520,8 AVENUE,10018,2127366150,Chinese
50039761,CHEF'S  HALL,MANHATTAN,180,MAIDEN LN,10038,2127410523,American
50054241,CHEF'S CLUB X,BROOKLYN,63,FLUSHING AVE,11205,9709874575,Other
41716806,CHEF'S GARDEN,QUEENS,8009,164 STREET,11432,7183800956,Chinese
41160010,CHEFFY TWO RESTAURANT,BRONX,4759,WHITE PLAINS ROAD,10470,7189946532,Caribbean
50016122,CHEFS CLUB BY FOOD & WINE,MANHATTAN,295,LAFAYETTE ST,10012,2129411100,French
40849580,CHEITO DURAN DELI GROCERY,QUEENS,5406,FLUSHING AVENUE,11378,7183865466,Delicatessen
50011525,CHELA & GARNACHA,QUEENS,3309,36TH AVE,11106,6462060404,Mexican
50039052,CHELSEA BAGEL,MANHATTAN,800,2ND AVE,10017,2123687777,Bagels/Pretzels
41459208,CHELSEA BAGEL & CAFE,MANHATTAN,139,WEST   14 STREET,10011,2124622435,American
50044879,CHELSEA CRAFT  BREWING COMPANY,BRONX,463,E 173RD ST,10457,7184648850,American
50040533,CHELSEA CREAMLINE,MANHATTAN,75,9th AVE,10011,5167020043,American
41583613,CHELSEA DELI & PIZZA,MANHATTAN,301,10 AVENUE,10001,2122440500,Delicatessen
50004090,CHELSEA DELI AND BAKERY,MANHATTAN,254,8TH AVE,10011,2122438444,American
41069604,CHELSEA GRILL OF HELL'S KITCHEN,MANHATTAN,675,9 AVENUE,10036,2129749002,American
41542242,CHELSEA HILTON GARDEN INN,MANHATTAN,119,WEST   28 STREET,10001,2125642181,American
41467165,CHELSEA PAPAYA,MANHATTAN,171,WEST   23 STREET,10011,2123529060,American
41210339,CHELSEA PLAYGROUND,STATEN ISLAND,380,CHELSEA ROAD,10314,7187617529,American
40512520,CHELSEA RISTORANTE,MANHATTAN,108,8 AVENUE,10011,2129247786,Italian
40852659,CHELSEA SQUARE RESTAURANT,MANHATTAN,368,WEST   23 STREET,10011,2126915400,American
50050870,CHELSEA STATION,MANHATTAN,290,8TH AVE,10001,2126570713,Other
41377511,CHELSEA THAI,MANHATTAN,88,10 AVENUE,10011,2129242999,Thai
41419101,CHELTON'S BAR AND GRILL (DOUBLETREE BY HILTON),MANHATTAN,128,WEST   29 STREET,10001,6466169638,American
41184016,CHEN DU TIAN FU,QUEENS,4128,MAIN STREET,11355,3475569396,Chinese
41717113,CHEN GARDEN,QUEENS,9422,NORTHERN BOULEVARD,11372,7187793626,Chinese
41461711,CHEN GRAND CHINA RESTAURANT,QUEENS,6942,GRAND AVENUE,11378,7184247600,Chinese
41712191,CHEN KAM'S GARDEN CHINESE RESTAURANT,QUEENS,24507,JERICHO TURNPIKE,11426,7183434442,Chinese
50018582,CHEN MINI CAFE,BROOKLYN,4824,8TH AVE,11220,7182495832,Chinese
50002296,Chen Mommy Kitchen,QUEENS,156-05,45TH AVE,11355,7186876761,Asian
50046866,CHEN SIX FLAGS CHINESE RESTAURANT,QUEENS,558,BEACH 25TH ST,11691,7188688800,Chinese
41504651,CHEN WON DIM SUM & BAKERY,BROOKLYN,2480,86 STREET,11214,7182652888,Chinese
41626151,CHEN WONG RESTAURANT,MANHATTAN,197,MADISON STREET,10002,2125777105,Chinese
50034109,CHEN XIN LUNG CHINESE RESTAURANT,BRONX,3828B,DYRE AVE,10466,7183241014,Chinese
41641202,CHEN YUAN CHINESE FOOD,BROOKLYN,714,KNICKERBOCKER AVENUE,11221,7189192542,Chinese
40372831,CHEN'S CHINESE,STATEN ISLAND,1434,RICHMOND ROAD,10304,7189795170,Chinese
50044810,CHEN'S EXPRESS KITCHEN,MANHATTAN,223,E 14TH ST,10003,2129828966,Chinese
41447979,CHEN'S FOO HAI,BRONX,2036,BOSTON ROAD,10460,7188930353,Chinese
41690830,CHEN'S GARDEN,BRONX,304,WILLIS AVENUE,10454,7185858283,Chinese
50040674,CHEN'S GARDEN,STATEN ISLAND,1547,ARTHUR KILL RD,10312,7186089300,Chinese
50044387,CHEN'S GARDEN,BROOKLYN,3920,9TH AVE,11232,7188541116,Chinese
50006521,CHEN'S KITCHEN,BRONX,971,E 167TH ST,10459,7185423921,Chinese
50018136,CHEN'S KITCHEN,MANHATTAN,200,DYCKMAN ST,10040,2125697768,Chinese
50015699,CHEN'S TAI CHI TEA,MANHATTAN,88,E BROADWAY,10002,3472854561,Caf̩/Coffee/Tea
50044550,CHENG DU SPICY FOOD,QUEENS,3717,PRINCE ST,11354,7188865595,Chinese
50039487,CHENG JI RESTAURANT,QUEENS,13620,ROOSEVELT AVE,11354,7188961836,Chinese
50002497,Cheng's Chinese Restaurant,STATEN ISLAND,2040,FOREST AVE,10303,7183708018,Chinese
41247170,CHENNAI GARDEN,MANHATTAN,127,EAST   28 STREET,10016,2126857301,Indian
50043919,CHENS GARDEN,BROOKLYN,11046,FLATLANDS AVE,11207,7186491711,Chinese
50032724,CHEONG HEI RESTAURANT,QUEENS,8148,BAXTER AVE,11373,7184786688,Chinese
41457352,CHERCHE MIDI,MANHATTAN,282,BOWERY,10012,2122263179,Pizza/Italian
50002843,CHERI,MANHATTAN,231,MALCOLM X BLVD,10027,2126621266,French
41413135,CHERIN SUSHI,MANHATTAN,306,EAST    6 STREET,10003,2123881348,Japanese
40873635,CHEROKEE DELI,BROOKLYN,1626,BROADWAY,11207,3476783509,Spanish
50047226,CHERRY POINT,BROOKLYN,664,MANHATTAN AVE,11222,7183893828,American
40368271,CHERRY TAVERN,MANHATTAN,441,EAST    6 STREET,10009,2127771448,American
50006556,CHERRY VALLEY DELI,QUEENS,1229,150TH ST,11357,7187671937,Sandwiches
50038250,CHERRYWAVE,QUEENS,7920,ELIOT AVE,11379,3479728507,"Ice Cream, Gelato, Yogurt, Ices"
41191438,CHERYL'S GLOBAL SOUL,BROOKLYN,236,UNDERHILL AVENUE,11238,3475392855,American
41539199,CHESTNUTS KING,QUEENS,4140,MAIN STREET,11355,7185819077,Nuts/Confectionary
41712702,CHEUNG HING KITCHEN,QUEENS,19914,HOLLIS AVENUE,11412,7184651388,Chinese
41714316,CHEUNG HING KITCHEN,QUEENS,11460,MERRICK BOULEVARD,11434,7182973597,Chinese
41645241,CHEUNG KHEI RESTAURANT,QUEENS,25324,UNION TPKE,11004,7183439811,Chinese
50044958,CHEUNG KING,QUEENS,9717,JAMAICA AVE,11421,7184414538,Chinese
41399601,CHEUNG LEE,BROOKLYN,108,KINGSTON AVENUE,11213,7184939321,Chinese
50051534,CHEVALIER RESTAURANT,MANHATTAN,30,W 53RD ST,10019,2127908869,Other
41658460,CHEVYS FRESH MEX,MANHATTAN,243,WEST   42 STREET,10036,2123024010,Mexican
50033574,CHEZ ALAIN RESTAURAUNT,MANHATTAN,2046,7TH AVE,10027,2126787820,African
50017941,CHEZ ALEX,BROOKLYN,72,RALPH AVE,11221,7184844077,Bakery
50009930,CHEZ AMINA,BRONX,1460A,BOSTON RD,10460,9178012222,African
40376687,CHEZ JAQUELINE,MANHATTAN,72,MAC DOUGAL STREET,10012,2125050727,French
40384671,CHEZ JOSEPHINE,MANHATTAN,414,WEST   42 STREET,10036,2125941925,French
41389979,CHEZ LUCIENNE,MANHATTAN,308,LENOX AVENUE,10027,2122895555,French
41012277,CHEZ MACOULE RESTAURANT,BROOKLYN,1115,ROGERS AVENUE,11226,3473004481,Creole
50047418,CHEZ MATY ET SOKHNA,MANHATTAN,2249,ADAM CLAYTON POWELL JR BLVD,10027,2123685005,African
41649614,CHEZ MOI,BROOKLYN,135,ATLANTIC AVENUE,11201,3472278337,French
40374974,CHEZ NAPOLEAN,MANHATTAN,365,WEST   50 STREET,10019,2122656980,French
50054222,CHEZ OSKAR,BROOKLYN,373,DECATUR ST,11233,9179304302,Other
50049092,CHEZ VOUS RESTAURANT,QUEENS,20103,LINDEN BLVD,11412,9173878640,Creole
50045751,CHI KEN,BROOKLYN,5401,8TH AVE,11220,7186338877,Chicken
41172793,CHIAN FEDERATION,QUEENS,4401,BROADWAY,11103,7182042550,Greek
40634715,"CHIC-FIL-A, QUIZNOS SUBS, JW'S, TOSSED",MANHATTAN,511,UNIVERSITY PLACE,10003,2129984931,American
50043231,CHICANO'S MEXICAN RESTAURANT,BROOKLYN,4718,NEW UTRECHT AVE,11219,7182130049,Spanish
50045438,CHICK IN,QUEENS,23316,HILLSIDE AVE,11427,7187763776,Chicken
41611274,CHICK P,BROOKLYN,490,BERGEN STREET,11217,7187831525,Mediterranean
50043944,CHICK-FIL-A,MANHATTAN,1000,AVENUE OF THE AMERICAS,10018,2127049920,Chicken
50047958,CHICK-FIL-A AT 46TH & 6TH IN-LINE,MANHATTAN,1180,AVE AMERICAS,10036,2129441903,Sandwiches
50054452,CHICK-FIL-A QUEENS CENTER MALL,QUEENS,9015,QUEENS BLVD,11373,9178183883,Other
40396053,CHICK-N-RIBS,BRONX,780,MORRIS PARK AVE,10462,7184092441,Chicken
50044616,CHICKEN & FRIES,MANHATTAN,4,PENN PLZ,10121,2124656307,American
41617898,CHICKEN BAR,MANHATTAN,717,8 AVENUE,10036,2122455111,Chicken
40395333,CHICKEN DELICIOUS,BROOKLYN,286,KINGS HIGHWAY,11223,7189988878,Chicken
50001607,CHICKEN EXPRESS,BROOKLYN,582,BROADWAY,11206,7184863534,American
40711301,CHICKEN FESTIVAL,QUEENS,2919,DITMARS BOULEVARD,11105,7187289696,Chicken
41288910,CHICKEN FESTIVAL,MANHATTAN,1584,1 AVENUE,10028,2129882844,Chicken
41711778,CHICKEN FESTIVAL,QUEENS,196-17,NORTHERN BLVD,11358,7182240712,Chicken
40579745,CHICKEN HOLIDAY EXPRESS,STATEN ISLAND,3785,VICTORY BOULEVARD,10314,7184942442,Chicken
41641590,CHICKEN HOUSE,MANHATTAN,270,WEST   36 STREET,10018,2126953493,American
41462890,CHICKEN LOVERS RESTAURANT,QUEENS,21509,NORTHERN BOULEVARD,11361,7182258482,Chicken
50034112,CHICKEN NOW,BRONX,200,BAYCHESTER AVE,10475,9179811148,Chicken
50037497,CHICKEN PERFECT!,QUEENS,9040,160TH ST,11432,9179371965,Chicken
50007697,CHICKEN PROVENCE,MANHATTAN,154,E 39TH ST,10016,2129220505,French
50013062,CHICKEN RANCH,MANHATTAN,315,AUDUBON AVE,10033,6469228564,Chicken
50014212,CHICKEN SHACK,QUEENS,3619,BROADWAY,11106,7187213035,Chicken
50050170,CHICKEN V,BROOKLYN,1972,86TH ST,11214,7185579888,Chinese
50045065,"CHICKEN/CELEBRITY CHEF, DELI CONCESSION",MANHATTAN,4,PENN PLAZA,10121,2124656302,American
50044592,CHICKEN/FRIES CONCESSION,MANHATTAN,4,PENN PLZ,10121,2124656273,Chicken
50044778,CHICKEN/FRIES CONCESSION,MANHATTAN,4,PENN PLZ,10121,2124656273,American
50044791,CHICKEN/FRIES CONCESSION,MANHATTAN,4,PENN PLZ,10121,2124656273,American
40619303,CHICKPEA,MANHATTAN,0,PENN STATION,10001,2129670001,American
41341818,CHICKPEA,MANHATTAN,210,EAST   14 STREET,10003,2122283445,Mediterranean
41526944,CHICKPEA,MANHATTAN,110,WILLIAM STREET,10038,2125665666,Mediterranean
41570719,CHICKPEA,MANHATTAN,0,PENN STATION,10001,2122440101,American
41705790,CHICKPEA,QUEENS,4209,28 STREET,11101,7184409646,Mediterranean
41551112,"CHICKPEA, RED MANGO",MANHATTAN,45,EAST   45 STREET,10017,2126971666,Mediterranean
41664166,"CHICKPEA, RED MANGO",MANHATTAN,1413,MADISON AVENUE,10029,2124106600,Mediterranean
50048589,CHICKS TO GO,QUEENS,9702,ROCKAWAY BEACH BLVD,11693,7189454100,Peruvian
50001746,chicky's,MANHATTAN,355,EAST 86TH ST,10028,2129968277,Chicken
41289909,CHICOJULIO,MANHATTAN,768,AMSTERDAM AVENUE,10025,2127492929,Mexican
50045410,CHIDORI JAPANESE CUISINE,QUEENS,9709,64TH AVE,11374,3472515971,Japanese
41502571,CHIFA RESTAURANT,QUEENS,7320,NORTHERN BOULEVARD,11372,7188980108,Peruvian
50001985,CHIFLEZ,QUEENS,9502,ROOSEVELT AVE,11372,7182051385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50042802,CHIHUAHUA,QUEENS,4702,GREENPOINT AVE,11104,3472390398,Mexican
50014244,CHIKA,BROOKLYN,814,NOSTRAND AVE,11216,7188487006,Mexican
40974766,CHIKALICIOUS DESSERT BAR,MANHATTAN,203,EAST   10 STREET,10003,2129959511,Other
50050304,CHIKARASHI,MANHATTAN,227,CANAL ST,10013,6466495965,Japanese
41297095,CHIKURIN,BROOKLYN,2274,86 STREET,11214,7183330811,Japanese
41536710,CHIKURIN,BROOKLYN,1105,QUENTIN ROAD,11229,7183368887,Japanese
50018654,CHIKURIN,BROOKLYN,1777,OCEAN AVE,11230,7183381818,Japanese
50018782,CHIKURIN,STATEN ISLAND,365,NEW DORP LN,10306,7183517111,Japanese
41655200,CHIKURIN JAPANESE RESTAURANT,BROOKLYN,1702,AVENUE Z,11235,7183326888,Japanese
50045576,CHILES Y CHOCOLATE CUCINA URBANA,BROOKLYN,413,MYRTLE AVE,11205,6467505660,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41584686,CHILI THAI,MANHATTAN,712,9 AVENUE,10019,2122655054,Thai
40901214,CHILI'S GRILL & BAR,STATEN ISLAND,1497,RICHMOND AVENUE,10314,7186970883,American
41265425,CHILI'S GRILL & BAR,QUEENS,8016,COOPER AVENUE,11385,7183664272,American
50042618,CHILIS INDIAN CUISINE,MANHATTAN,123,ALLEN ST,10002,2127800044,Indian
50010825,CHILL BAR & HOOKAH LOUNGE,BROOKLYN,7810,5TH AVE,11209,7187485800,Other
50032795,CHILLAX MANHATTAN BEACH CAFE,BROOKLYN,184,OXFORD ST,11235,7183682445,Russian
50049296,CHILLBOX,MANHATTAN,716,7TH AVE,10036,5167217460,"Ice Cream, Gelato, Yogurt, Ices"
50042719,CHILLI,QUEENS,3756,74TH ST,11372,3473582128,Indian
50012867,CHILLZ RESTAURANT,BRONX,4744,WHITE PLAINS RD,10470,3473469868,Caribbean
50012080,CHILOS                                                                                        nnnnnn,BROOKLYN,323,FRANKLIN AVE,11238,9176979921,Tex-Mex
50042418,CHILPANCINGO RESTAURANT,BRONX,366A,E 204TH ST,10467,3479126392,Mexican
41534490,CHIMAC,QUEENS,422426,BELL BLVD,11361,7182245815,Korean
50056158,CHIMI CHURRI GRILL,MANHATTAN,133,E 61ST ST,10065,6467070801,Other
50017349,CHIMI MUNDO AND RESTAURANT,QUEENS,9805,ATLANTIC AVE,11421,7188468636,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50053283,CHIMI MUNDO ON WHEELS,BROOKLYN,664,KNICKERBOCKER AVE,11221,3477953600,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41376328,CHIMICHURRI GRILL,MANHATTAN,609,9 AVENUE,10036,2125868655,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
41286006,CHIMU,BROOKLYN,180,IRVING AVENUE,11237,7184430787,Peruvian
41650869,CHIMU,BROOKLYN,482,UNION AVE,11211,7183830045,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
50014560,CHIN CHIN THAI KITCHEN,QUEENS,5717,ROOSEVELT AVE,11377,7185249437,Thai
41709170,CHINA 1 KITCHEN,MANHATTAN,609,MAIN STREET,10044,2125880806,Chinese
50003451,CHINA AAA,QUEENS,8210,ROOSEVELT AVE,11372,7185058866,Chinese
50055140,CHINA BAR,QUEENS,13348,37TH AVE,11354,7186619818,Chinese
50014670,CHINA BELL,STATEN ISLAND,1068,CASTLETON AVE,10310,7188765666,Tex-Mex
50004684,CHINA BLUE,MANHATTAN,451,WASHINGTON ST,10013,2124310111,Chinese
40512403,CHINA CHALET,MANHATTAN,47,BROADWAY,10006,2129434380,Chinese
41176008,CHINA CHALET,STATEN ISLAND,4326,AMBOY ROAD,10312,7189848044,Chinese
50051463,CHINA CHEF,BROOKLYN,1073,FLATBUSH AVE,11226,7182878173,Chinese
41416234,CHINA CITY,BRONX,308,EAST  188 STREET,10458,7187418888,Chinese
41710136,CHINA CITY,BROOKLYN,790,SARATOGA AVENUE,11212,7184986666,Chinese
50005283,CHINA CITY,BROOKLYN,1282,NOSTRAND AVE,11226,7184626666,Chinese
50010065,CHINA CITY,BROOKLYN,1732,86TH ST,11214,7182342980,Chinese
41512557,CHINA CITY RESTAURANT,BROOKLYN,903,MYRTLE AVENUE,11206,7183023888,Chinese
50006543,CHINA CITY RESTAURANT,BROOKLYN,914,BROADWAY,11206,7184431111,Chinese
50036709,CHINA DELIGHT,BROOKLYN,722,4TH AVE,11232,7187880888,Chinese
50042645,CHINA DELIGHT,BROOKLYN,4009,5TH AVE,11232,6467147888,Chinese
50044862,CHINA DELIGHT,QUEENS,21882,HEMPSTEAD AVE,11429,7184793030,Chinese
41434744,CHINA DOLL,BROOKLYN,1356,LORING AVENUE,11208,7182355739,Chinese
50034342,CHINA DOLL,BROOKLYN,2526,LINDEN BLVD,11208,7189751051,Chinese
41541049,CHINA DRAGON,QUEENS,1944,37 STREET,11105,7186268172,Chinese
50015221,CHINA DRAGON,BROOKLYN,1615,CHURCH AVE,11226,7188568656,Chinese
50046281,CHINA DRAGON,BROOKLYN,2182,CLARENDON RD,11226,7188569015,Chinese
50004805,CHINA DRAGON EXPRESS,BROOKLYN,3467,ATLANTIC AVE,11208,7188273258,Chinese
50049573,CHINA EXPRESS,BROOKLYN,192,UNION AVE,11211,7182187919,Chinese
50037950,CHINA EXPRESS INN,QUEENS,15715,ROCKAWAY BLVD,11434,7189496525,Chinese
41692402,CHINA EXPRESS RESTAURANT,BROOKLYN,4106,AVENUE D,11203,7184622778,Chinese
40793323,CHINA FUN,MANHATTAN,1221,2 AVENUE,10065,2127520810,Chinese
50005477,CHINA FUN CHINESE RESTAURANT,QUEENS,9504,101ST AVE,11416,7188432900,Chinese
41403608,CHINA GARDEN,QUEENS,3920,47 AVENUE,11104,7183612129,Chinese
41499250,CHINA GARDEN,BROOKLYN,2014,BATH AVENUE,11214,7183339898,Chinese
50004812,CHINA GARDEN,BRONX,1205,STRATFORD AVE,10472,7188939323,Chinese
50047547,CHINA GARDEN,BROOKLYN,133,IRVING AVE,11237,7184182888,Chinese
41012154,CHINA GARDEN CHINESE RESTAURANT,BROOKLYN,130,UTICA AVENUE,11213,7186041875,Chinese
41240513,CHINA GARDEN CHINESE RESTAURANT,QUEENS,8045,KEW GARDENS ROAD,11415,7185750111,Chinese
41388390,CHINA GARDEN RESTARANT,QUEENS,6692,FOREST AVENUE,11385,7184171391,Chinese
41517801,CHINA GARDEN RESTAURANT,BROOKLYN,1157,BROADWAY,11221,7189194476,Chinese
41641204,CHINA GARDEN RESTAURANT,BROOKLYN,206,JAMAICA AVENUE,11207,7186470520,Chinese
40400149,CHINA GLATT,BROOKLYN,4413,13 AVENUE,11219,7184382576,Jewish/Kosher
50009564,CHINA GOURMET,QUEENS,24515,FRANCIS LEWIS BOULEVARD,11422,7185276604,Chinese
50017808,CHINA GOURMET,MANHATTAN,877,8TH AVE,10019,2122468181,Chinese
50016856,CHINA GREEN DIM SUM RESTAURANT,MANHATTAN,368,W 46TH ST,10036,2129699001,Chinese
40386481,CHINA GRILL,MANHATTAN,51,WEST   52 STREET,10019,2123337788,Asian
50039492,CHINA GUO KITCHEN,BROOKLYN,2107,CORTELYOU RD,11226,7188568056,Chinese
41313083,CHINA HONG RESTAURANT,BROOKLYN,187,SMITH STREET,11201,7188581818,Chinese
50010948,CHINA HOUSE,QUEENS,5501,METROPOLITAN AVE,11385,7188216655,Chinese
41617766,CHINA HOUSE CHINESE RESTAURANT,MANHATTAN,1624,MADISON AVENUE,10029,2123484888,Chinese
50010581,CHINA HOUSE QUEENS TAKE OUT,QUEENS,20618,HILLSIDE AVE,11427,7187408800,Chinese
41385943,CHINA HOUSE RESTAURANT,BRONX,484,EAST  138 STREET,10454,7186655878,Chinese
41698652,CHINA INN BUFFET,BRONX,691,COOP CITY BOULEVARD,10475,7183200909,Chinese
41198475,CHINA KETTLE RESTAURANT,BROOKLYN,6606,AVENUE U,11234,7187637020,Chinese
41519582,CHINA KING,STATEN ISLAND,14,BRADLEY AVENUE,10314,7189838866,Chinese
41635387,CHINA KING,BRONX,600,MORRIS AVENUE,10451,7185858705,Chinese
41658676,CHINA KING,BROOKLYN,2683,PITKIN AVENUE,11208,7182777113,Chinese
41712855,CHINA KING,MANHATTAN,2026,LEXINGTON AVENUE,10035,2128766688,Chinese
50001168,CHINA KING,BRONX,1213,E 233RD ST,10466,7189946809,Chinese
50005588,CHINA KING,MANHATTAN,285,3RD AVE,10010,2126798882,Chinese
50041687,CHINA KING,QUEENS,17545,HILLSIDE AVE,11432,6463381046,Chinese
50053010,CHINA KING 88,QUEENS,13123,ROCKAWAY BLVD,11420,7185296061,Chinese
41636970,CHINA KING CHINESE RESTAURANT,QUEENS,22219,BRADDOCK AVENUE,11428,7184796762,Chinese
41595576,CHINA KING EXPRESS,QUEENS,14613,ARCHER AVENUE,11435,7182062899,Chinese
41700903,CHINA KING FOOD,QUEENS,8902,165 STREET,11432,3473229599,Asian
41628821,CHINA KING GUO'S RESTAURANT,BROOKLYN,582,NOSTRAND AVENUE,11216,7183998181,Chinese
41505687,CHINA KING RESTAURANT,BRONX,1254,CASTLE HILL AVENUE,10462,7188280588,Chinese
50051319,CHINA KING RESTAURANT,BROOKLYN,6805,NEW UTRECHT AVE,11219,7182561356,Chinese
50038572,CHINA KINGS 70TH STREET,QUEENS,7001,BEACH CHANNEL DR,11692,7186348257,Chinese
41574556,CHINA KITCHEN,BROOKLYN,3312,CHURCH AVENUE,11203,7182826686,Chinese
41681185,CHINA KITCHEN,BRONX,749,ASTOR AVENUE,10467,7187981845,Chinese
50003146,CHINA KITCHEN,BROOKLYN,2851,86TH ST,11223,7182654800,Chinese
50047532,CHINA KITCHEN,BROOKLYN,3312,CHURCH AVE,11203,7182826686,Chinese
50009575,CHINA LOCAL CUISINE,MANHATTAN,59,DIVISION ST,10002,9173028831,Chinese
50044312,CHINA LONG,BROOKLYN,197,NEPTUNE AVE,11235,7183325807,Chinese
50005591,"CHINA MIA EXOTIC ASIAN FOOD, YOGURT & JUICE BAR",BRONX,2232,WHITE PLAINS RD,10467,7187086300,Chinese
41719056,CHINA MOON,MANHATTAN,7,EAST 47 STREET,10017,2122074787,Chinese
50043396,CHINA MOON,BROOKLYN,1068,RUTLAND RD,11212,7187357796,Chinese
50004870,CHINA MOON CHINESE RESTAURANT,QUEENS,21613,LINDEN BLVD,11411,7185277777,Chinese
40890510,CHINA NEW STAR,BROOKLYN,2212,FLATBUSH AVENUE,11234,7182536078,Chinese
50045054,CHINA NEW STAR RESTAURANT,STATEN ISLAND,1640,FOREST AVE,10302,7188155826,Chinese
41472366,CHINA NO. 1 CHINESE RESTAURANT,BROOKLYN,9602,CHURCH AVENUE,11212,7184858899,Chinese
50002604,CHINA ONE,QUEENS,106-61,160 STREET,11433,7182628811,Chinese
50014873,CHINA ONE,BROOKLYN,8901,FLATLANDS AVE,11236,7186492121,Chinese
50035804,CHINA ONE,BROOKLYN,5602,4TH AVE,11220,7187651155,Chinese
41450639,CHINA ONE RESTAURANT,BROOKLYN,199,IRVING AVENUE,11237,7184179527,Chinese
50007828,CHINA ONE RESTAURANT,BROOKLYN,677,5TH AVE,11215,7187881166,Chinese
50033786,CHINA ONE RESTAURANT,BROOKLYN,4503,8TH AVE,11220,7189728233,Chinese
50054646,CHINA ONE RESTAURANT,BRONX,334,E GUN HILL RD,10467,7187980109,Chinese
41469854,CHINA PAGODA,BROOKLYN,6918,5 AVENUE,11209,7182386184,Chinese
50048274,CHINA PANDA,BROOKLYN,351,NEW LOTS AVE,11207,7186491622,Chinese
50053599,CHINA PAVILION,BROOKLYN,302,TROY AVE,11213,7182218888,Chinese
41461218,CHINA PEARL SEAFOOD RESTAURANT,QUEENS,8222,45 AVENUE,11373,7184783330,Chinese
41496250,CHINA PEKING HOUSE,BRONX,4382,WHITE PLAINS ROAD,10466,7188818666,Chinese
50001844,CHINA PEKING RESTAURANT,QUEENS,80-11,JAMAICA AVENUE,11421,7182961297,Chinese
41694389,CHINA RED GOURMENT,MANHATTAN,118,CHAMBERS STREET,10007,2122674015,Chinese
50049689,CHINA RESTAURANT,BROOKLYN,937,UTICA AVE,11203,7184985108,Chinese
40954463,CHINA ROYAL,BROOKLYN,1377,65 STREET,11219,7182366222,Chinese
41708706,CHINA SING,QUEENS,10916,SUTPHIN BOULEVARD,11435,7186570796,Chinese
50000521,China Star,MANHATTAN,145,1ST AVENUE,10003,2127773888,Chinese
41690257,CHINA STAR BUFFET,BROOKLYN,2179,RALPH AVENUE,11234,7185312211,Chinese
50002448,CHINA STAR QUEENS CHINESE RESTAURANT,QUEENS,105-38,ROCKAWAY BLVD,11417,7188357787,Chinese
50011504,CHINA STAR RESTAURANT,BRONX,1784,JEROME AVE,10453,7182994916,Chinese
41004067,CHINA SUN,BROOKLYN,787,LIBERTY AVENUE,11208,7186472322,Chinese
50000255,CHINA SUN,MANHATTAN,1270A,ST NICHOLAS AVE,10033,2129280800,Chinese
41615144,CHINA TASTE,STATEN ISLAND,1812,HYLAN BOULEVARD,10305,7189875269,Chinese
41628364,CHINA TASTE,MANHATTAN,1570,2 AVENUE,10028,2126500189,Chinese
41639191,CHINA TASTES,BROOKLYN,627,SUTTER AVENUE,11207,7184858555,Chinese
50013562,CHINA THAI,BROOKLYN,867,FLATBUSH AVE,11226,7184696800,Chinese
41629130,CHINA TOKYO RESTAURANT,BROOKLYN,5908,AVENUE N,11234,7185318811,Chinese/Japanese
41655252,CHINA TOP,BRONX,3563,BOSTON RD,10469,7184055550,Chinese
41341734,CHINA VILLAGE RESTAURANT,MANHATTAN,94,BAXTER STREET,10013,2129416679,Chinese
41468724,CHINA WANG RESTAURANT,BRONX,109,WEST 225 STREET,10463,7183643831,Chinese
41416889,CHINA WOK,BRONX,47,EAST KINGSBRIDGE ROAD,10468,7182957256,Chinese
41512966,CHINA WOK,MANHATTAN,454,LENOX AVENUE,10037,2122814188,Chinese
41529391,CHINA WOK,BROOKLYN,5813,AVENUE T,11234,7182095999,Chinese
41627133,CHINA WOK,BRONX,3431,BOSTON ROAD,10469,7186527931,Chinese
